,Unnamed: 0,DATABASE_ID,NAME,SMILES,logP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methy,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophen,fr_unbrch_alkane,fr_urea,MW,MR,HBA,HBD,RotBonds,AromRings,AliphRings,PSA,C,Cl,F,Br,I,SMILES_standard
10996,10996,ENV11594,N-PROPYL ACETATE,CCCOC(C)=O,1.24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.13299999999998,26.923999999999985,2,0,2,0,0,26.3,5,0,0,0,0,CCCOC(C)=O
10997,10997,ENV11595,1-CHLORO-3-BROMOPROPANE,ClCCCBr,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.438,29.131,0,0,2,0,0,0.0,3,1,0,1,0,ClCCCBr
10998,10998,ENV11596,MALONONITRILE,N#CCC#N,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.063,15.843,2,0,0,0,0,47.58,3,0,0,0,0,N#CCC#N
10999,10999,ENV11597,DIMETHOXYMETHANE,COCOC,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.095,18.885,2,0,2,0,0,18.46,3,0,0,0,0,COCOC
11000,11000,ENV11598,TETRAHYDROFURAN,C1CCOC1,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.107,20.053,1,0,0,0,1,9.23,4,0,0,0,0,C1CCOC1
11001,11001,ENV11599,BUTANEDIOC ACID,O=C(O)CCC(=O)O,-0.59,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.088,24.5056,2,2,3,0,0,74.6,4,0,0,0,0,O=C(O)CCC(=O)O
11002,11002,ENV11600,METHYL DECANOATE,CCCCCCCCCC(=O)OC,4.41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,186.295,54.62600000000005,2,0,8,0,0,26.3,11,0,0,0,0,CCCCCCCCCC(=O)OC
11003,11003,ENV11601,N-PENTYLAMINE,CCCCCN,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.16600000000001,28.57939999999999,1,1,3,0,0,26.02,5,0,0,0,0,CCCCCN
11004,11004,ENV11602,"2-BUTENE-1,4-DIOL",OCC=CCO,-0.81,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.10600000000001,23.31159999999999,2,2,2,0,0,40.46,4,0,0,0,0,OCC=CCO
11005,11005,ENV11603,2-Ethoxyethanol,CCOCCO,-0.32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.122,23.5788,2,1,3,0,0,29.46,4,0,0,0,0,CCOCCO
11006,11006,ENV11604,"2H-PYRAN, 3,4-DIHYDRO-",C1=COCCC1,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.11799999999998,24.32599999999999,1,0,0,0,1,9.23,5,0,0,0,0,C1=COCCC1
11007,11007,ENV11605,DIISOPROPANOLAMINE,CC(O)CNCC(C)O,-0.82,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.191,36.2313,3,3,4,0,0,52.49,6,0,0,0,0,CC(O)CNCC(C)O
11008,11008,ENV11606,N-HEXYLAMINE,CCCCCCN,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,101.193,33.19639999999998,1,1,4,0,0,26.02,6,0,0,0,0,CCCCCCN
11009,11009,ENV11607,"ETHANOL, 2-(2-PROPENYLOXY)-",C=CCOCCO,-0.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,102.133,28.101799999999987,2,1,4,0,0,29.46,5,0,0,0,0,C=CCOCCO
11010,11010,ENV11608,ADIPONITRILE,N#CCCCCC#N,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,108.144,29.69399999999999,2,0,3,0,0,47.58,6,0,0,0,0,N#CCCCCC#N
11011,11011,ENV11609,METHYL LAURATE,CCCCCCCCCCCC(=O)OC,5.41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,214.349,63.860000000000056,2,0,10,0,0,26.3,13,0,0,0,0,CCCCCCCCCCCC(=O)OC
11012,11012,ENV11610,DIETHYLENE GLYCOL MONOETHYL ETHER,CCOCCOCCO,-0.54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,134.175,34.39779999999999,3,1,6,0,0,38.69,6,0,0,0,0,CCOCCOCCO
11013,11013,ENV11611,NONANOIC ACID,CCCCCCCCC(=O)O,3.42,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,158.241,45.62880000000001,1,1,7,0,0,37.3,9,0,0,0,0,CCCCCCCCC(=O)O
11014,11014,ENV11612,DIETHYLENE GLYCOL MONO-N-BUTYL ETHER,CCCCOCCOCCO,0.56,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,162.22899999999998,43.63180000000001,3,1,8,0,0,38.69,8,0,0,0,0,CCCCOCCOCCO
11015,11015,ENV11613,DODECANE,CCCCCCCCCCCC,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,170.33999999999995,57.51800000000005,0,0,9,0,0,0.0,12,0,0,0,0,CCCCCCCCCCCC
11016,11016,ENV11615,METHYLPHENIDATE (RITALIN),COC(=O)C(c1ccccc1)C1CCCCN1,0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.31100000000004,66.84070000000004,3,1,3,1,1,38.33,14,0,0,0,0,COC(=O)C(c1ccccc1)C1CCCCN1
11017,11017,ENV11616,PROPOXUR,CNC(=O)Oc1ccccc1OC(C)C,1.52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.245,57.28970000000004,3,1,3,1,0,47.56,11,0,0,0,0,CNC(=O)Oc1ccccc1OC(C)C
11018,11018,ENV11617,PROPENE,C=CC,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.081,15.871000000000002,0,0,0,0,0,0.0,3,0,0,0,0,C=CC
11019,11019,ENV11618,"2,2,2-TRICHLOROETHANOL",OCC(Cl)(Cl)Cl,1.42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.404,27.375799999999995,1,1,0,0,0,20.23,2,3,0,0,0,OCC(Cl)(Cl)Cl
11020,11020,ENV11619,"BARBITURIC ACID, ALLYL,SEC-BUTYL",C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1.47,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224.26,58.38340000000002,3,2,4,0,1,75.27000000000001,11,0,0,0,0,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
11021,11021,ENV11620,FENSULFOTHION,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.36100000000005,76.93940000000005,5,0,7,1,0,44.760000000000005,11,0,0,0,0,CCOP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1
11022,11022,ENV11621,"BUTANOIC ACID, 2-METHYL-",CCC(C)C(=O)O,1.18,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.13299999999998,27.090799999999987,1,1,2,0,0,37.3,5,0,0,0,0,CCC(C)C(=O)O
11023,11023,ENV11622,2-AMINOANTHRAQUINONE,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,3.31,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.231,64.16140000000001,3,1,0,2,1,60.16,14,0,0,0,0,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
11024,11024,ENV11623,GUANOSINE,Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,-1.9,0,3,3,1,0,4,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.244,65.57050000000001,9,5,2,2,1,159.51,10,0,0,0,0,Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1
11025,11025,ENV11624,"2,6-DICHLOROTOLUENE",Cc1c(Cl)cccc1Cl,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.03099999999998,41.19900000000001,0,0,0,1,0,0.0,7,2,0,0,0,Cc1c(Cl)cccc1Cl
11026,11026,ENV11625,O-TOLUIC ACID,Cc1ccccc1C(=O)O,2.46,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.14999999999998,38.13830000000001,1,1,1,1,0,37.3,8,0,0,0,0,Cc1ccccc1C(=O)O
11027,11027,ENV11626,"2,4,6-TRINITROTOLUENE",Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.132,51.1422,6,0,3,1,0,129.42000000000002,7,0,0,0,0,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
11028,11028,ENV11627,4-METHYL-2-NITROPHENOL,Cc1ccc(O)c([N+](=O)[O-])c1,2.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.13699999999997,39.49820000000002,3,1,1,1,0,63.37,7,0,0,0,0,Cc1ccc(O)c([N+](=O)[O-])c1
11029,11029,ENV11628,"BENZENEMETHANOL, 4-CHLORO-.ALPHA.-PHENYL-",OC(c1ccccc1)c1ccc(Cl)cc1,3.61,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.683,61.95580000000003,1,1,2,2,0,20.23,13,1,0,0,0,OC(c1ccccc1)c1ccc(Cl)cc1
11030,11030,ENV11629,2-NITRO-4-METHOXYACETANILIDE,COc1ccc(NC(C)=O)c([N+](=O)[O-])c1,1.09,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.189,53.952100000000016,4,1,3,1,0,81.47000000000001,9,0,0,0,0,COc1ccc(NC(C)=O)c([N+](=O)[O-])c1
11031,11031,ENV11630,ANTHRACENE,c1ccc2cc3ccccc3cc2c1,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.23399999999998,61.45400000000004,0,0,0,3,0,0.0,14,0,0,0,0,c1ccc2cc3ccccc3cc2c1
11032,11032,ENV11631,"Benzaldehyde, 4-ethoxy-3-methoxy-",CCOc1ccc(C=O)cc1OC,1.63,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.20299999999995,49.55050000000003,3,0,4,1,0,35.53,10,0,0,0,0,CCOc1ccc(C=O)cc1OC
11033,11033,ENV11632,BENZYL BENZOATE,O=C(OCc1ccccc1)c1ccccc1,3.97,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.248,62.00350000000004,2,0,3,2,0,26.3,14,0,0,0,0,O=C(OCc1ccccc1)c1ccccc1
11034,11034,ENV11633,2-METHOXY-5-METHYLBENZENAMINE,COc1ccc(C)cc1N,1.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.18200000000002,42.14340000000001,2,1,1,1,0,35.25,8,0,0,0,0,COc1ccc(C)cc1N
11035,11035,ENV11634,"2,4-DICHLOROPHENOL",Oc1ccc(Cl)cc1Cl,3.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.003,38.12680000000001,1,1,0,1,0,20.23,6,2,0,0,0,Oc1ccc(Cl)cc1Cl
11036,11036,ENV11635,PYRETHRIN II,C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(\C)C(=O)OC)C2(C)C)CC1=O,4.3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.4610000000001,102.69200000000004,5,0,7,0,2,69.67000000000002,22,0,0,0,0,C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(\C)C(=O)OC)C2(C)C)CC1=O
11037,11037,ENV11636,TRIETHYLAMINE,CCN(CC)CC,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.193,33.46199999999998,1,0,3,0,0,3.24,6,0,0,0,0,CCN(CC)CC
11038,11038,ENV11637,"ACETAMIDE, N-[4-(AMINOSULFONYL)PHENYL]",CC(=O)Nc1ccc(S(N)(=O)=O)cc1,-0.04,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,214.246,52.11890000000002,3,2,2,1,0,89.25999999999999,8,0,0,0,0,CC(=O)Nc1ccc(S(N)(=O)=O)cc1
11039,11039,ENV11638,3-CHLORO-NITROBENZENE,O=[N+]([O-])c1cccc(Cl)c1,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.55599999999998,38.106400000000015,2,0,1,1,0,43.14,6,1,0,0,0,O=[N+]([O-])c1cccc(Cl)c1
11040,11040,ENV11639,2-CHLORO-4-NITROANILINE,Nc1ccc([N+](=O)[O-])cc1Cl,2.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.571,42.518800000000006,3,1,1,1,0,69.16,6,1,0,0,0,Nc1ccc([N+](=O)[O-])cc1Cl
11041,11041,ENV11640,P-METHYLACETOPHENONE,CC(=O)c1ccc(C)cc1,2.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.178,41.183500000000016,1,0,1,1,0,17.07,9,0,0,0,0,CC(=O)c1ccc(C)cc1
11042,11042,ENV11641,SIMAZINE,CCNc1nc(Cl)nc(NCC)n1,2.18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.661,53.164400000000015,5,2,4,1,0,62.73,7,1,0,0,0,CCNc1nc(Cl)nc(NCC)n1
11043,11043,ENV11642,ETHYL ORTHOFORMATE,CCOC(OCC)OCC,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.202,38.666,3,0,6,0,0,27.69,7,0,0,0,0,CCOC(OCC)OCC
11044,11044,ENV11643,PHENYLACETALDEHYDE,O=CCc1ccccc1,1.78,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.15099999999995,36.21000000000001,1,0,2,1,0,17.07,8,0,0,0,0,O=CCc1ccccc1
11045,11045,ENV11644,4-BUTOXYPHENOL,CCCCOc1ccc(O)cc1,2.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,166.22,48.509800000000034,2,1,4,1,0,29.46,10,0,0,0,0,CCCCOc1ccc(O)cc1
11046,11046,ENV11646,DIETHYL SUCCINATE,CCOC(=O)CCC(=O)OCC,1.2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.19599999999997,42.500000000000014,4,0,5,0,0,52.60000000000001,8,0,0,0,0,CCOC(=O)CCC(=O)OCC
